"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"ZNF510",0.130228281522163,5.77914437369881,0.549325498268419,0.584648913540528,0.798112702927319,-6.4152197352265,"","non"
"ST14",-0.100924386485531,4.99720507730493,-0.203188412804322,0.839617261623904,0.932761801180018,-6.41523035758104,"","non"
"RBM41",-0.0595873492386305,4.69689506667023,-0.258925310848182,0.796504329565207,0.912965500622079,-6.41523496102634,"","non"
"GIPC1",-0.144769700179697,6.06560109941407,-0.581927644064302,0.562611745584535,0.784791393835919,-6.41533630243245,"","non"
"DYNC1I2",0.14150709037992,6.69988673609616,0.619247502298879,0.537899940902921,0.767136262771571,-6.41535606796863,"","non"
"FUS",-0.0142118811376335,8.48950296412154,-0.0507193266757331,0.959703431478599,0.984046248681156,-6.41539130204516,"","non"
"CCDC188",-0.139141286756005,5.41621254867171,-0.412007388699355,0.681678400382124,0.853602861468011,-6.41539247132803,"","non"
"POU3F1",-0.11787862430765,4.92703271707565,-0.267485035782888,0.789935660259173,0.909678876546392,-6.41541009931527,"","non"
"ZNF710",-0.0711772690465855,5.30709839757035,-0.263354283292786,0.793103694863318,0.911290757696796,-6.4154754008283,"","non"
"PTPRT",0.116408979616228,5.03334124260705,0.274148685907536,0.784832548078439,0.906987214911628,-6.41547732537521,"","non"
"VDAC2",-0.136566456703618,7.10703896595966,-0.528321668139301,0.5990604861693,0.807229289480707,-6.41548086544775,"","non"
"CDK15",-0.0906200136067961,5.03025989517796,-0.265531933216275,0.791433131434955,0.910388707088008,-6.41555522497061,"","non"
"PRPF18",0.107537837878646,5.96929479828455,0.504924823991669,0.615305210968046,0.817506412341921,-6.41559328864901,"","non"
"SUSD3",-0.109794958029671,5.12250940896707,-0.3115631113753,0.756361466605875,0.892102756391991,-6.41566883513588,"","non"
"KNSTRN",-0.134166366104762,5.17031287494545,-0.453601569981622,0.651613968125674,0.837629153264649,-6.41573527576573,"","non"
"NFX1",0.119659301933409,5.67944005601482,0.545488327451843,0.587269407775869,0.799837380288625,-6.41581127039973,"","non"
"PHETA2",-0.0931848689321386,5.11313337486496,-0.321400740478866,0.748929430363363,0.888508335069043,-6.41591620892596,"","non"
"KIDINS220",-0.170405415079841,6.41185419949534,-0.572679885560225,0.568820869043501,0.788370816809512,-6.41593292585239,"","non"
"SYNJ2BP",-0.0592778110520245,5.31129729800072,-0.241705666743575,0.809762869703713,0.919766679332852,-6.41596614340522,"","non"
"MAOA",0.114072854046695,5.04383072037439,0.311004872986698,0.756783898750446,0.892159650992542,-6.41600991980697,"","non"
"ELP4",0.0423699100230062,5.09025766621318,0.112374857997502,0.91086965348075,0.961846358058969,-6.41602003452526,"","non"
"CDC42EP1",-0.11846095784648,5.96369591929333,-0.515907723635528,0.607654928430519,0.813551215276527,-6.41602236113171,"","non"
"VAV1",-0.142532462562235,5.33532561008284,-0.295775669004947,0.76833647306991,0.897943020870517,-6.41610002927425,"","non"
"SIK3",-0.108125575106723,5.91181968956676,-0.450212616841806,0.654042795095056,0.839084679322294,-6.41614317062415,"","non"
"GPC5",0.110948163415133,4.97400226874184,0.246514971021819,0.806054062816402,0.917867958403999,-6.4161701404664,"","non"
"ELF1",-0.1195788457888,5.48178534420879,-0.399944115592828,0.6904981589592,0.858632199167859,-6.41617641353627,"","non"
"SAPCD2",0.159868535621104,5.66682993414293,0.526859470554274,0.600069864642803,0.808123700590047,-6.41643996739998,"","non"
"PNOC",-0.186036064259539,5.00828683759707,-0.549557037653271,0.584490967969511,0.798003468676842,-6.41668294712676,"","non"
"TEDDM1",0.174251779482612,4.89222878054073,0.343619654838057,0.73223220946175,0.879881675139971,-6.41672682489311,"","non"
"C2orf68",0.107220029593398,4.80795925539569,0.423036841446229,0.673653215071048,0.850094758861891,-6.41683453884442,"","non"
"SAYSD1",0.101739325985251,5.31459582173393,0.403936577635541,0.687574334644878,0.857799059052806,-6.41698397153739,"","non"
"PRR23B",-0.127686213043136,5.09543512026502,-0.304456875955014,0.76174444164814,0.894290243467273,-6.41702307411938,"","non"
"DOLPP1",0.149406372076151,5.71739516552972,0.501606911383933,0.617624840195621,0.818763791332547,-6.41703299365123,"","non"
"HIC2",-0.146003229536515,5.61811654718908,-0.508114470774981,0.613078957076351,0.816483147096343,-6.4170487870815,"","non"
"INO80",0.0324109633430609,5.09336775398943,0.136393155777649,0.891928563409503,0.954448713434936,-6.41705254266687,"","non"
"PSEN1",-0.119461938785609,6.18859806270041,-0.598225967378997,0.55175088130942,0.776665997509857,-6.4171712642845,"","non"
"FGF10",-0.227739121560102,4.88127766088806,-0.592516472125641,0.555543556115245,0.77929881539488,-6.41724140857349,"","non"
"TMEM163",0.119080581124809,5.21361513966935,0.450242132306351,0.654021625437241,0.839084679322294,-6.41727024421403,"","non"
"GRM8",0.0153390568101957,5.00034338389285,0.0411153915431842,0.967328896038975,0.98630567015644,-6.41728537977371,"","non"
"SH3BGRL",0.120597283036364,6.06498759115524,0.555329316003712,0.58055996329651,0.795541102087915,-6.41729665916294,"","non"
"KRTAP15-1",-0.115260553389558,4.94322767672621,-0.231015141275523,0.818022671499027,0.923015800071546,-6.41730519901418,"","non"
"CFAP221",-0.0746619582035741,5.02537091722817,-0.166004725007097,0.868664251850343,0.945640407358027,-6.41739258543467,"","non"
"NAA50",-0.100006439739788,5.41482378779683,-0.483757250853208,0.63017052788674,0.825620959564186,-6.41739296972883,"","non"
"SLC26A2",0.0540293248464572,5.18528279008282,0.195251351542197,0.845800202745721,0.934375258197726,-6.41745678348494,"","non"
"CCDC115",0.145057419727124,5.65883532399341,0.490770701860957,0.625227805607776,0.822935229398466,-6.41773207143916,"","non"
