"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"KDM4A",-0.174984267191395,6.08964877785601,-1.2789683794272,0.206767299835074,0.289617099443225,-5.8284224359436,"","non"
"KLHDC2",0.33660699110166,5.96915924119661,1.30420677907814,0.198089588944833,0.279782319086027,-5.82864778495405,"","non"
"SEMA6D",-0.237911176857184,5.2408169346837,-1.33557795828643,0.18768928089003,0.267756933344378,-5.82939053990364,"","non"
"ITPK1",0.402167006853011,6.25205719286133,1.32537202567721,0.191026260925144,0.271535926294016,-5.82966979394826,"","non"
"U2AF1L4",0.194673565642694,5.77481581044147,1.33634968082429,0.187438768113947,0.267535326503249,-5.8299688562694,"","non"
"RAB3D",-0.326252979161792,5.54913543774359,-1.33547866673456,0.18772153089819,0.267756933344378,-5.8303694893108,"","non"
"HOMER1",-0.274932135338568,5.74249889010204,-1.32278341883143,0.19187975263065,0.272612577358195,-5.83049505770832,"","non"
"KBTBD6",-0.304641296674829,5.31093100858934,-1.34441518119246,0.184835781327402,0.264538521409573,-5.83192430007654,"","non"
"WDR47",-0.252191392958285,5.48010438173734,-1.29134172193371,0.202478085153334,0.284931225849515,-5.83257379737982,"","non"
"TAF11",-0.194408006571044,5.68648161527252,-1.31218431305751,0.195404533909239,0.276844226823583,-5.83278857838233,"","non"
"TAF2",-0.164969196642146,5.93772601910309,-1.30560564377354,0.197616763832032,0.279225678352191,-5.83308346270419,"","non"
"COLQ",-0.331973874669512,5.1008600613064,-1.35100411601937,0.182729847817434,0.261931732414892,-5.83312756257919,"","non"
"CASP3",-0.235060454492048,5.46382690513508,-1.31496992773126,0.194473461886749,0.275795916280643,-5.83319119291468,"","non"
"MRPL37",0.259941168069989,5.55548484231595,1.35818993204236,0.180454079294842,0.259450505742056,-5.83338732481725,"","non"
"ZNF175",-0.34048329968739,5.31235801589553,-1.34402117580722,0.18496229577593,0.264612826655039,-5.83367385319909,"","non"
"SIAH1",0.217423038317902,5.88612208217501,1.31461926698188,0.194590482970208,0.275911298377563,-5.8337658088852,"","non"
"SPOCD1",0.491433811494919,5.50032251874017,1.32860429173348,0.189964591685069,0.270324700774189,-5.83424738648428,"","non"
"TMUB2",-0.182381572735595,5.84959993901765,-1.31516572680677,0.194408143756566,0.275735421007788,-5.8347282426453,"","non"
"TGFB1I1",-0.329335276784454,5.85323005940261,-1.30684998641544,0.197196883445284,0.2787989815868,-5.83508263419418,"","non"
