"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"MCM3",0.589171992278321,6.39388495726115,2.14257430120446,0.0370016895333099,0.341729545209976,-3.90782610855946,"","non"
"RPF2",-0.575919106953795,5.80752355037879,-2.16289503795475,0.035319219599738,0.334786606985863,-3.90956119203225,"","non"
"ACSL4",-0.481083712015447,5.91400225472148,-2.15985765302751,0.0355663496938699,0.336755388600026,-3.91040330035967,"","non"
"PKIG",0.495011642907937,5.79302659906132,2.10380345892377,0.0404075408302305,0.352862805052116,-3.91115712464292,"","non"
"LIN28A",0.750171971427393,5.10522574997786,2.18753672490452,0.0333694841976927,0.326206954235217,-3.91141105221147,"","non"
"JRKL",0.417098398954594,5.31781164682336,2.14202714485439,0.0370479475622718,0.341742402539578,-3.9120733139699,"","non"
"FH",0.413518782027734,5.94049722158329,2.13312065638231,0.0378080876861685,0.343211193752877,-3.91228698040991,"","non"
"ROBO2",0.805334778217015,5.43847366922547,2.09404291744086,0.0413069526314338,0.355250639233494,-3.91310237086424,"","non"
"HSPA14",0.740519897913326,5.69803452921638,2.10944841914425,0.0398952142970378,0.351936596048805,-3.91465326045095,"","non"
"RBMX2",0.42574369969905,5.96524110118798,2.15871686637141,0.0356595589902432,0.336866499675473,-3.91506683615363,"","non"
"NDUFAB1",-0.68351633668096,6.48142113585728,-2.13945246510147,0.0372662991210929,0.342586288561213,-3.91526659388052,"","non"
"NSMCE1",-0.496934893784075,6.02388309043525,-2.16992504347537,0.0347530198088398,0.33228476958735,-3.91600829511885,"","non"
"ARID4A",0.557878397584502,5.37018718038716,2.14777526805434,0.0365645092873704,0.339556943274086,-3.91643034576551,"","non"
"RAC1",-0.58094859247911,6.67952554462088,-2.13397283973915,0.0377347700220209,0.343211193752877,-3.91653491400705,"","non"
"ELAVL4",-0.65740830747737,5.27578098685216,-2.12742077946351,0.0383016935761273,0.343693749987672,-3.91695781677789,"","non"
"CCND3",0.435777888774804,5.40408980687861,2.19858764497819,0.0325263369533429,0.323812413324682,-3.91739810605551,"","non"
"PUM2",-0.565933602977986,6.2623783294086,-2.13764519142662,0.0374202422125733,0.342773283895548,-3.91772214638652,"","non"
"COL9A1",-1.11566597706282,5.21942983508983,-2.13097033072803,0.0379936461456991,0.343211193752877,-3.91877399916977,"","non"
"PPTC7",-0.575663437328594,5.23808303410466,-2.14660728678951,0.0366622903020579,0.339556943274086,-3.92027564831597,"","non"
"RNASE1",1.53881786982474,6.80243058821654,2.09958791874836,0.040793874059387,0.35423762486453,-3.92088916665764,"","non"
"HSF2",0.448725200692369,5.90864741695259,2.13326952945548,0.0377952703895134,0.343211193752877,-3.92200338118256,"","non"
"RTN3",-0.65332332206865,7.69059615291265,-2.06387174316073,0.0441984434715883,0.363133592598938,-3.92488704357386,"","non"
"TCERG1",0.527500310294,5.85930830690096,2.13270738720598,0.0378436882484695,0.343211193752877,-3.92515680699532,"","non"
"UQCC3",0.730718546834503,5.28819819268328,2.15185216520034,0.0362249909498512,0.338826006680455,-3.92548869185272,"","non"
"ZNF575",0.849664439604112,5.12493910321809,2.15833009109401,0.0356912095890816,0.336941166240505,-3.92612789244502,"","non"
"MST1",0.93364231625455,6.23096947093421,2.12841164706921,0.0382154819747896,0.343693749987672,-3.92720212219322,"","non"
"GATD1",-0.520455994149168,6.27676107169769,-2.12470398781763,0.038538945277634,0.344567797444454,-3.92723530058418,"","non"
"VPS52",0.39878126181483,6.07615322191505,2.12720979195677,0.0383200727662624,0.343693749987672,-3.9273374697056,"","non"
"TMEM260",0.59112059994479,5.46096630284466,2.17265983192243,0.0345349248479686,0.331784342098549,-3.92889602519878,"","non"
"SFXN5",0.450986150066912,6.32497197325758,2.15527484696897,0.0359420949235905,0.337960493618837,-3.92893181683604,"","non"
"PPME1",-0.579498383351845,6.06468978122415,-2.09998212396285,0.0407576109686835,0.354139462360472,-3.93042736042216,"","non"
"ZCCHC7",0.425614710968747,5.31930645589285,2.12755284468507,0.0382901932596359,0.343693749987672,-3.93267024238639,"","non"
"CEP44",0.386542058484464,5.46926573672768,2.12324401088043,0.0386669725855629,0.345202061844116,-3.9335379808663,"","non"
"BZW1",-0.561003174710431,6.58149182640286,-2.12681568523864,0.0383544242129278,0.34378453894961,-3.9340754050199,"","non"
"DDX17",-0.974638981530627,7.99590785114391,-2.04569068754427,0.0460245184764569,0.367636108154934,-3.93769384762513,"","non"
"BAALC",-1.49152273782659,7.4573571294272,-2.0939980706246,0.0413111251487254,0.355250639233494,-3.93778167171593,"","non"
"SNAPC5",-0.507930340833682,5.45421857296389,-2.10457708851309,0.0403369895487672,0.352862805052116,-3.93843931166853,"","non"
"KIAA1191",-0.455257597382278,5.89535546164355,-2.10431616801274,0.0403607722061066,0.352862805052116,-3.93847807998907,"","non"
"USHBP1",0.626648950750792,5.54736195721294,2.12492667548739,0.0385194501484957,0.344567797444454,-3.93896978867219,"","non"
"MTG2",0.450099602622084,5.19821466305198,2.15334211898772,0.0361016019420226,0.338562875053112,-3.94033181929881,"","non"
"BBS1",-0.748457349262911,4.92980992256752,-2.1228672116581,0.0387000749734788,0.345202061844116,-3.94078268521531,"","non"
"ZNF91",0.442982382482442,5.3873182545588,2.13839566088069,0.0373562498790774,0.342586288561213,-3.9410084258433,"","non"
"HHLA3",0.512037151137709,5.52811359696059,2.15537992404615,0.0359334407333319,0.337960493618837,-3.94416611741096,"","non"
"SH2D3C",0.62095670665571,5.24702770792412,2.15141315002767,0.0362614180867676,0.338826006680455,-3.94555271903327,"","non"
"PARG",0.403797148191677,5.31461749065924,2.11194788531463,0.0396701861061398,0.350565544655228,-3.94740251106023,"","non"
"GAREM2",-0.591194657919185,5.56675552587727,-2.12850257481029,0.0382075792178313,0.343693749987672,-3.94756139065032,"","non"
"ZNF514",0.455006979607679,5.0439430523546,2.11873580518501,0.0390646550369996,0.34729849017543,-3.94802588226645,"","non"
"CDC26",0.573060064321631,5.82693391927861,2.15608609746149,0.0358753274669165,0.337780372546833,-3.9485477209235,"","non"
"EMC8",-0.545860191657858,5.59362415986177,-2.14048659579059,0.0371784621123083,0.34210453885314,-3.95018700733926,"","non"
"SP110",0.599013746860787,5.08190717385295,2.16597393120084,0.0350702537922402,0.334032810083198,-3.95164534379308,"","non"
"SUCLA2",-0.520379668229089,5.48181816908612,-2.15613883307237,0.0358709909989801,0.337780372546833,-3.95311088394532,"","non"
"RPL36AL",-0.552489276102285,6.43350509107689,-2.14151339511875,0.037091427463261,0.341742402539578,-3.9533188087459,"","non"
"MSR1",0.768982389994452,5.90770835294056,2.17175251283722,0.0346071482349603,0.331784342098549,-3.95384740769147,"","non"
"KRTAP9-2",0.773651496779256,5.43627313312479,2.13218144167074,0.0378890376419294,0.343211193752877,-3.95420335711385,"","non"
"RIPK1",0.579996345695689,5.5395342674811,2.1702353354287,0.034728213749295,0.332271493519047,-3.95430998237733,"","non"
"ZNF687",0.57051024966008,5.55681469145499,2.15887732885791,0.0356464352606321,0.336866499675473,-3.95432348175606,"","non"
"NOMO3",-0.486019783550677,7.19227533987713,-2.08126509721399,0.0425107610625828,0.357521600156493,-3.95465746948763,"","non"
"LCP1",-0.750298744267506,5.43572289658816,-2.1788316519616,0.0340471522627311,0.329982953180254,-3.95564614662888,"","non"
"KMT5B",0.386147267648971,5.9540277101691,2.11954031213085,0.0389934258707709,0.347052518847456,-3.95740279590797,"","non"
"FAM90A1",0.675813380815674,6.11543518716231,2.13619474161285,0.037544194039329,0.343211193752877,-3.95754993693509,"","non"
"TIPARP",-0.554597535930435,5.84806786670199,-2.1338250436975,0.0377474767307193,0.343211193752877,-3.95847508540097,"","non"
"DAAM1",0.583922608388296,5.20217631725136,2.10585418460606,0.0402207599157117,0.352862805052116,-3.95848700019644,"","non"
"KLC4",-0.595096416004901,4.99575160205934,-2.10048762372287,0.0407111510262904,0.353952525681393,-3.95918771130766,"","non"
"XKR9",0.820578634059088,5.16091033725773,2.14860087666584,0.0364955291323184,0.339341456656923,-3.95995177071544,"","non"
"FAM102B",0.583110558873945,5.21092609217022,2.15726898656796,0.0357781686607151,0.337314417810915,-3.96012423716043,"","non"
"ZNF417",0.548456933494655,7.43784042995289,2.0896452280934,0.0417178641355584,0.35637253113753,-3.96041889516845,"","non"
"DIP2A",0.568630821398819,5.8480997955727,2.10708557338983,0.0401089672614483,0.352574183317382,-3.96123566558018,"","non"
"SPCS1",-0.626029617192275,7.25990252259337,-2.08198086572899,0.0424425286685663,0.357521600156493,-3.96191255217387,"","non"
"TP53RK",0.527451430423147,5.36031765236936,2.1494511457633,0.0364246079680761,0.338904106530513,-3.96223587165596,"","non"
"CA3",0.797505650672399,5.23474335659103,2.15973211435688,0.0355765964839974,0.336755388600026,-3.96277325893024,"","non"
"MALSU1",-0.427857931444211,6.06963716560421,-2.13536023325447,0.0376156719882593,0.343211193752877,-3.96286540189556,"","non"
"MARS1",0.702560816366175,5.69983986016357,2.13090974993819,0.0379988853880763,0.343211193752877,-3.96405589525203,"","non"
"GALNT18",-0.643304967181661,5.35528881729739,-2.11544292557515,0.0393573864447305,0.34880821752922,-3.96423300391256,"","non"
"SORBS3",-0.534899582387379,5.6329871745563,-2.11450058879657,0.0394415107968779,0.349335578462485,-3.96429974583086,"","non"
"PLEKHA5",0.692082173896188,5.68998098627273,2.13578924188475,0.0375789113320298,0.343211193752877,-3.96437966376626,"","non"
"BSG",-0.989358221358189,7.82402090766222,-2.05646356431389,0.0449347661357337,0.364599959741824,-3.96597633428511,"","non"
"CMTR2",-0.590845659796648,5.07950325250513,-2.11552520253996,0.0393500488624364,0.34880821752922,-3.96727358633887,"","non"
"PKN1",-0.363240847316836,6.55089116138428,-2.0905448276263,0.0416335185345858,0.35637253113753,-3.96886323763954,"","non"
"ARMC9",0.437621391156179,5.49936223508596,2.10847434958551,0.0399832118423197,0.351936596048805,-3.9689797372957,"","non"
"HMGN1",0.715631881279423,8.17356836326631,2.04695962494971,0.0458949764721798,0.367060826350658,-3.97068629232101,"","non"
"SMAD7",-0.414905191619604,5.69275337371011,-2.12795956629729,0.038254794695139,0.343693749987672,-3.9715836523224,"","non"
"SLC45A1",0.626491335663876,5.37812437490402,2.14123483186353,0.0371150216585728,0.341742402539578,-3.97188705452793,"","non"
"PDCL",0.357172762297206,5.72581451239756,2.14560113983281,0.0367467067385861,0.339959678398197,-3.97293245413087,"","non"
"ACP3",0.808544446319832,5.08527059208503,2.15128510000004,0.0362720490502539,0.338826006680455,-3.97607958806696,"","non"
"IL10RB",0.500015895708376,5.34595763709061,2.1307394609243,0.0380136159777355,0.343211193752877,-3.97615327711629,"","non"
"TTC4",0.574665269601623,5.91000103765275,2.13072671767103,0.038014718514407,0.343211193752877,-3.97741167244657,"","non"
"ROCK1",-0.399736600425594,5.98567568552794,-2.10457602662144,0.0403370863143802,0.352862805052116,-3.9774137297321,"","non"
"TCF7L1",0.747478835452639,5.87240740082119,2.1079951036795,0.0400265691766988,0.3520998078414,-3.98090657220713,"","non"
"CMBL",-0.662681990955813,4.92282004883318,-2.12278612979171,0.0387072013809281,0.345202061844116,-3.98134866481603,"","non"
"DNAL4",-0.556351145409378,4.94674573657504,-2.16334497882014,0.0352827397865566,0.334786606985863,-3.98186980713521,"","non"
"SMC6",-0.605331930175088,5.3632614405795,-2.08137768835268,0.0425000217068954,0.357521600156493,-3.9821791833737,"","non"
"TMEM30A",-0.466746509699043,9.5495113475661,-1.96209927187647,0.0552859053670514,0.391884386567213,-3.98258814255351,"","non"
