"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"GSKIP",0.1146075,5.242879,0.6004984,0.5507886,0.7098644,-6.374812,"","non"
"ZFP82",0.1254589,6.049678,0.4539738,0.6517414,0.7884353,-6.37492,"","non"
"KDM5B",0.127298,5.42748,0.5641272,0.5750985,0.7297671,-6.374944,"","non"
"ZNF862",-0.1258296,5.42283,-0.5329524,0.5963423,0.7475485,-6.374963,"","non"
"PLEKHO2",0.1655429,6.047303,0.614275,0.5417184,0.7036289,-6.375373,"","non"
"COPRS",-0.1296564,5.891749,-0.6247306,0.5348861,0.697745,-6.375482,"","non"
"CCDC90B",-0.07505905,6.436464,-0.3487803,0.7286659,0.8426962,-6.375524,"","non"
"IKZF2",0.1660046,5.212452,0.7025298,0.4854894,0.6553714,-6.375646,"","non"
"BCAS4",0.1775786,5.22062,0.6418535,0.5237945,0.688223,-6.376248,"","non"
"SCAMP2",-0.1926387,6.598486,-0.4636367,0.6448475,0.7832638,-6.376285,"","non"
"FAM172A",0.1301038,5.684171,0.701574,0.4860805,0.6559197,-6.376459,"","non"
"SH3BP4",0.0940809,5.691521,0.4653788,0.643608,0.7824654,-6.376621,"","non"
"RB1CC1",-0.06311693,6.075695,-0.4196416,0.6764801,0.8052694,-6.376681,"","non"
"YARS1",-0.1472336,6.042442,-0.5808108,0.5638828,0.720675,-6.376739,"","non"
"BCAM",0.1850721,5.365397,0.6859426,0.4958036,0.6634293,-6.376908,"","non"
"SPATS2",0.1422213,5.375099,0.6774782,0.5011129,0.6679661,-6.376958,"","non"
"EPHB1",-0.04220769,6.28412,-0.1134276,0.9101294,0.9503146,-6.37711,"","non"
"CHCHD7",0.1512008,5.339648,0.6684145,0.5068324,0.6733562,-6.377367,"","non"
"ZNF69",0.1914504,5.793612,0.6593125,0.5126114,0.6788728,-6.377434,"","non"
"APBB1",0.1016636,6.435613,0.2388276,0.8121802,0.8949309,-6.377451,"","non"
"PNKP",0.1333104,5.40168,0.7583678,0.4516625,0.6257826,-6.377466,"","non"
"LPAR2",-0.08477212,6.173695,-0.4167406,0.6785875,0.8069468,-6.377487,"","non"
