"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"RHOJ",-0.481220274837555,5.22298755004318,-1.81990380314834,0.0733403916614023,0.166731001581172,-4.95080688595487,"","non"
"CD4",-0.958617209083015,5.75508760666084,-1.86669004137601,0.066418975265755,0.155617377814696,-4.95086184739658,"","non"
"VHLL",-0.691270330273148,4.85383279933844,-1.81837348643283,0.0735766155591213,0.167223866437349,-4.95087615597338,"","non"
"ARX",-0.681048852280719,4.69931869639993,-1.81720682805627,0.073757131457932,0.167499990117893,-4.95121915617174,"","non"
"FRRS1L",0.797137912703872,4.60848945817651,1.8540712742725,0.068229290058581,0.158601801546725,-4.95238793634185,"","non"
"ZNF692",0.665120803555284,6.3983724840598,1.84565509805913,0.0694596208523586,0.160462806947919,-4.95317137590347,"","non"
"LSM10",-0.461395981462127,5.80601978863029,-1.82893287526412,0.0719595233382892,0.16449712850765,-4.95320842899607,"","non"
"CPB1",-0.83751573014534,4.88778368917363,-1.8817108962812,0.0643169818569229,0.152658691128785,-4.95333782960188,"","non"
"TMEM116",-0.484907764760732,5.55492865791143,-1.85450381756895,0.0681665564356113,0.158533891044892,-4.95357893469403,"","non"
"GNG4",0.658811065264385,5.79733595100995,1.86219348777707,0.0670593641343384,0.156549081556783,-4.95426168261762,"","non"
"ZNF513",0.482020360501064,5.7554904485347,1.83684654255055,0.0707672183014322,0.162602582090156,-4.95471499940351,"","non"
"AGTR2",-0.954561665411878,4.82694419592199,-1.83085856990714,0.0716678514674817,0.163988896060651,-4.95490569267474,"","non"
"UGCG",-0.451547269912863,6.0380128027752,-1.86702277312827,0.0663717938186505,0.155532515688329,-4.95549446921521,"","non"
"USF1",0.449861964667575,5.55071319087044,1.84370350538092,0.069747564012739,0.16094457404078,-4.95566213670461,"","non"
"ITIH2",-0.854958023662787,4.84362659429531,-1.82785715694904,0.0721228876292274,0.164684849142438,-4.95607085577265,"","non"
"FBN1",0.512181584936015,5.36082710093416,1.827960711214,0.0721071478252686,0.164675409704287,-4.9576695600613,"","non"
"TMEM203",-0.458973754201344,5.74483665205588,-1.84649735434648,0.0693356609486399,0.160309175240853,-4.95786610414221,"","non"
"LRMDA",-0.65018956464516,5.15841459969505,-1.87877625453301,0.0647231778929696,0.153187184507647,-4.95796626446699,"","non"
"ZNF597",-0.564947823029826,5.23691437396368,-1.84244998379898,0.0699330401073797,0.161201695491202,-4.95828148183979,"","non"
"BEX1",0.611263519560067,6.29486906024268,1.85709223955369,0.0677921594833272,0.157766598476124,-4.95970646562548,"","non"
"TGFBR3",-0.512536334392504,5.11053738277629,-1.86720893456921,0.0663454084024818,0.155511394358387,-4.96054805990868,"","non"
