"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"ZSWIM9",-0.206919844147509,5.26065373391179,-0.735747237836388,0.465194493531152,0.96204345855283,-5.48153431498444,"","non"
"AGRN",-0.296114470645447,6.71341914473053,-0.832974284276616,0.408673544414741,0.953632298118763,-5.48153462492613,"","non"
"KCNC1",0.3490526356481,5.06926358200692,0.753450952937417,0.454581168239034,0.960948407097602,-5.48154268158039,"","non"
"TOE1",-0.25369232236264,5.25645311115884,-0.652465428110253,0.516978574998521,0.969928554177817,-5.48160320049493,"","non"
"EGR1",-0.503691105960443,7.58055719059141,-0.801568191131029,0.426455043837645,0.958396272530637,-5.48163141253557,"","non"
"RAMAC",0.154815199748426,6.04853910341777,0.745897219886188,0.459092347554088,0.960948407097602,-5.4816586392272,"","non"
"CDH3",0.386894637078289,4.84759956388351,0.80666084969001,0.423540526112347,0.958396272530637,-5.48185343056446,"","non"
"CDC42SE2",0.177929831512537,5.82306530984164,0.7401056781415,0.462568540503325,0.96204345855283,-5.48191809818121,"","non"
"HCAR1",-0.390992634562711,5.09500549910048,-0.700622067065142,0.486665982160407,0.963796551022445,-5.48194501651633,"","non"
"SCFD1",0.158871528730107,5.75973357887048,0.876869589438146,0.384595559327132,0.944527328720913,-5.48203486971796,"","non"
"C1S",0.48523278515421,5.96309404583467,0.820761625158439,0.4155335113486,0.955782866661103,-5.48215226219074,"","non"
"HMGB1",0.0497643181671918,8.73235914621239,0.119664316816727,0.905210767411876,0.997710956628214,-5.48217967162165,"","non"
"PTP4A1",-0.183206303958587,6.2435204155301,-0.880570214623576,0.382607248299566,0.944405960928625,-5.48219931454854,"","non"
"JAKMIP3",0.296623756921473,4.94347142629944,0.78661834933132,0.435080046723541,0.958396272530637,-5.48230133681735,"","non"
"ZNF845",0.402997808590762,6.3089004494028,0.913906689527175,0.364989294248213,0.940551471474092,-5.48234549586697,"","non"
"PDCD4",-0.143846269772924,7.88385243116337,-0.494893394653697,0.622762603083767,0.983367844802354,-5.48235329206675,"","non"
"KPNA1",0.235437177681722,5.88247660325339,0.801320425384324,0.426597146038643,0.958396272530637,-5.48256502288188,"","non"
"RPL27",-0.105195083435273,8.63876975262175,-0.249735823787792,0.80377680484302,0.992429488484391,-5.48264223812518,"","non"
"RASGEF1A",0.232749346489662,5.20631306744013,0.750260159761495,0.456483605214894,0.960948407097602,-5.48265311404683,"","non"
"PAG1",-0.128726225589208,5.81408619240022,-0.906295766338351,0.368964966712286,0.942607834476166,-5.48278863547405,"","non"
"ANP32A",-0.221243351135784,6.34863695282102,-0.835580237853404,0.407218786190832,0.953632298118763,-5.48301351884439,"","non"
"C11orf16",0.317400439826931,4.8810501647439,0.705819188084633,0.48345469638348,0.963372198732356,-5.48301668272372,"","non"
"SRRM2",0.132372911744261,7.8668612911447,0.365194685274015,0.716449143119072,0.989464935775541,-5.48311998607841,"","non"
"WDR1",-0.329578829205535,6.62439918082766,-0.848441826988941,0.400085543252244,0.949776438548785,-5.48322706543053,"","non"
"GABPA",0.229363384582284,6.08380977213074,0.835331891373042,0.407357287003095,0.953632298118763,-5.48324217708853,"","non"
