"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"NCDN",-0.302265350050886,5.78630520278131,-1.61528988912162,0.112363810047345,0.432184901263695,-4.70773575004012,"","non"
"ADAM11",-0.547820797191026,5.37212483272175,-1.68214732029606,0.098600139247105,0.41123967541951,-4.707794496411,"","non"
"ARHGAP27",-0.328089048418878,5.67352403566018,-1.69927405594752,0.0953064201587346,0.406419475180503,-4.70825901790341,"","non"
"PPP1R3F",-0.399063845929423,4.85893892196253,-1.7196929499495,0.0914986563493482,0.398732934564159,-4.70844602879804,"","non"
"NDUFAF6",0.350634894406586,5.38343679662681,1.70061389168492,0.0950526209169595,0.405790920504926,-4.70909937260569,"","non"
"APOL4",-0.322271111807295,5.40339848959461,-1.72166039153296,0.0911385041377508,0.3985804128973,-4.71030509726827,"","non"
"PIM2",-0.280114471408175,5.12104805727754,-1.72738897025561,0.0900965288225822,0.3963967899112,-4.71084530181786,"","non"
"ATP5PF",0.326804466747914,6.80371025766941,1.61964918016943,0.111421170081925,0.43098136593157,-4.7112407394983,"","non"
"SEPTIN3",-0.45966305591938,6.09337713154815,-1.62968619087396,0.1092752100141,0.427489924149452,-4.71141011321499,"","non"
"HCAR2",-0.629500143512827,5.08190331878919,-1.73577858291511,0.0885883622501605,0.393421055388897,-4.71193228873399,"","non"
"GP1BB",-0.374770022112009,6.13490850833963,-1.62030223135694,0.111280511051605,0.430938638458303,-4.71208313971835,"","non"
"ENC1",0.494924045817828,5.99984846281424,1.63489177248776,0.108175548912278,0.425921803075434,-4.71240634348048,"","non"
"MEAK7",-0.309535440733937,5.37215041962368,-1.69640359639906,0.0958520394431124,0.407201129245076,-4.71316299610828,"","non"
"EID2B",-0.357860148624682,5.16591835373751,-1.69220534259675,0.0966546793388484,0.408345780790763,-4.71332833843021,"","non"
"OR4D10",-0.592905073685114,4.77402569134146,-1.72007662715498,0.0914283296185508,0.398602552460435,-4.71336632929059,"","non"
"SNX15",-0.399608092411645,5.25465377800502,-1.73721318335881,0.0883325784318298,0.392776858467325,-4.71393333838647,"","non"
"NECTIN3",0.390414960667602,5.95535603505141,1.67792870308513,0.0994256450618348,0.412983160943318,-4.71410888250095,"","non"
