"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"C11orf54",-0.379316661878212,5.53830383339576,-2.11270620135258,0.0386259677781019,0.359621953283129,-4.25017356640217,"","non"
"ETS1",0.373138385970841,6.0522737376017,2.07865939393764,0.0417587107616506,0.371715399621745,-4.25047278745671,"","non"
"ZNF496",0.485377757468753,5.136214477194,2.13099616326803,0.0370290485734195,0.355483877001522,-4.250505182445,"","non"
"CSE1L",0.31906581348657,5.80959207665557,2.10970833940061,0.0388933536588863,0.360691369324143,-4.25216671694667,"","non"
"HNRNPUL1",0.596807566740107,7.47561391257284,2.07558279171477,0.0420523608641378,0.372439885031361,-4.25312167079005,"","non"
"SNX29",-0.361660261923723,5.40680785677133,-2.10528005972637,0.0392912672310528,0.362958197097271,-4.25485599909598,"","non"
"ZNF559",-0.299292610630225,5.88003523946977,-2.08940570659836,0.0407469213385474,0.367750861843568,-4.25738935365781,"","non"
"UBE3B",-0.376171914870872,5.30894063403006,-2.12335205543747,0.0376893268716391,0.357497377422694,-4.25772874867007,"","non"
"FOXN3",-0.510014297737991,6.36151086316204,-2.08677255997971,0.0409928497573073,0.368597937393177,-4.2579835790689,"","non"
"CEP135",-0.358447086573096,5.42872084063097,-2.12506552047556,0.0375404366977627,0.357497377422694,-4.25877953407022,"","non"
"NOP58",0.31459900524188,6.45536459696933,2.07463607085333,0.0421430811140678,0.372478125469055,-4.25891404178085,"","non"
"NRBP2",-0.739148996341959,7.0651564166398,-2.04806507550328,0.0447593396000395,0.382198405759218,-4.25992206599753,"","non"
"RRAD",0.503348722247409,4.93417260449621,2.13888952503259,0.0363578482195859,0.353157485668449,-4.26161160125619,"","non"
"RAPSN",-0.67940678559609,5.21143204754745,-2.12088085691136,0.0379049656843049,0.357497377422694,-4.26318952394115,"","non"
"USP43",-0.571143681838163,4.95133032062521,-2.12339657086158,0.0376854522392803,0.357497377422694,-4.26529185032707,"","non"
"CD22",0.437410425778609,5.46935429062308,2.09421973540534,0.0403006143063112,0.367190338255143,-4.26531935792604,"","non"
"SMIM15",0.387548203864029,5.37089614562459,2.13882137379643,0.0363635976151669,0.353157485668449,-4.26734051454303,"","non"
"PBX2",-0.396128849835067,6.3866681698868,-2.07735026666974,0.0418834440689513,0.37212535246985,-4.27258722565332,"","non"
"PDAP1",0.458293395610002,6.91667297323312,2.07761334586786,0.0418583520552677,0.37212535246985,-4.2736064825502,"","non"
"ATG5",-0.333371651300424,5.7655115782311,-2.08026583680835,0.041606089431666,0.371055187269585,-4.27540596161526,"","non"
"TEP1",-0.523714905964339,5.32775276808905,-2.11508872025742,0.0384146079524661,0.359304464230416,-4.27572299703263,"","non"
"PKDCC",0.448537888198518,4.84934367506264,2.11041760457296,0.0388299477424138,0.360427259624235,-4.27586373781765,"","non"
"FAF1",-0.46122110130834,5.29317360028498,-2.08813700521304,0.0408652541328198,0.368150533898781,-4.27633622398619,"","non"
"BAP1",0.367691144795328,6.69766195806789,2.06638154363525,0.0429412878484962,0.374401624499286,-4.27789454299117,"","non"
"IL1F10",-0.485066998503569,5.3508319179835,-2.13010492502235,0.037105508416988,0.355977051337825,-4.28011516763511,"","non"
"PLSCR4",-0.33637004040986,4.72240090294711,-2.12050548580585,0.0379378147173675,0.357497377422694,-4.28033463943136,"","non"
"CYP2F1",0.547895049034997,4.85088206844521,2.11472585418346,0.0384467336731592,0.359368052759194,-4.28190348258092,"","non"
"NUP133",-0.262545342009174,5.95116590169886,-2.0563143417608,0.0439324640186245,0.378940870492561,-4.28202797380621,"","non"
"RNF144B",-0.422078918013429,5.00741730163757,-2.1212801759676,0.0378700481448801,0.357497377422694,-4.28237109564323,"","non"
"SEPTIN8",0.535429578066845,6.86989178015609,2.06100438115025,0.0434682666212896,0.376080021396023,-4.28326608414974,"","non"
"FOXP1",-0.363249709396429,6.00995621195756,-2.06758554902839,0.0428240522025029,0.374156697476179,-4.28429513110645,"","non"
"TMEM169",0.475181101654991,5.1577030034243,2.11874193496972,0.038092476595031,0.358417871622609,-4.28714566765981,"","non"
"OCEL1",-0.482771319724849,5.17467150449712,-2.11557081857438,0.0383719623580089,0.359304464230416,-4.28726989791154,"","non"
"JAKMIP2",-0.316154834103686,5.95853237851969,-2.07358671155702,0.0422438348781001,0.372528137405446,-4.28780958089142,"","non"
"SLC35B4",-0.261592879159479,5.38398173676008,-2.11031099168507,0.0388394728286317,0.360427259624235,-4.28813055394749,"","non"
"CFAP221",0.579287083485092,5.02537091722817,2.11770584912886,0.0381835962339474,0.35903714179157,-4.2888853056011,"","non"
"PTGR1",-0.327771359022558,5.33738708031265,-2.11107382903619,0.0387713636006267,0.360427259624235,-4.28922666269547,"","non"
"PPP4C",0.436302945578422,6.10565738850278,2.0871365334894,0.0409587791371625,0.368525121862523,-4.28932182330143,"","non"
"PWP1",-0.325189769672173,5.75406981010979,-2.08608635945788,0.041057150103385,0.368708799251221,-4.29063080969723,"","non"
"ASGR1",0.505011250365372,5.1752973561092,2.11053958977773,0.0388190517445276,0.360427259624235,-4.2932980700053,"","non"
"COL18A1",-0.633084726384214,4.86392087959169,-2.13785015474887,0.0364456181626425,0.353228740512114,-4.29559468507649,"","non"
"C19orf25",0.269316624998327,5.86130457141224,2.08876504501788,0.0408066391336911,0.367856037273153,-4.29634658866342,"","non"
"SYNM",-0.514169775208824,5.42771212717041,-2.13368816877256,0.0367989334948819,0.354955858163752,-4.29864835583545,"","non"
"SLC35E2A",-0.39425840916824,6.28384405120654,-2.0613968665344,0.0434296134168157,0.376016421842415,-4.29925160344575,"","non"
"CCDC15",0.478554700545258,5.04122674705214,2.10256621264088,0.0395368718923847,0.363780070107895,-4.30186582622181,"","non"
"PDE4DIP",-0.480331578039575,6.89024157789428,-2.03929160690382,0.0456534769427555,0.386501899964652,-4.30202992298903,"","non"
"KCNJ12",-0.369304677169482,5.84799428313754,-2.08028010586174,0.0416047359592372,0.371055187269585,-4.30259147853626,"","non"
"PPIG",0.371105462463486,6.02848905875803,2.09555071119543,0.0401779715491532,0.367066366072944,-4.30335687414103,"","non"
"BLID",0.440066216332554,4.86097732816133,2.11903028661923,0.0380671509181626,0.358417255725155,-4.30468853093822,"","non"
"QDPR",-0.474292694762972,6.02236253108291,-2.06299939567752,0.0432720996874271,0.37575754128819,-4.30483587934424,"","non"
"GRHPR",-0.417938863622464,5.82336994878426,-2.10918246530847,0.0389404231608103,0.36084762756032,-4.30741940235632,"","non"
"MBD3",0.463382522687985,6.90801823996242,2.05072645274697,0.0444911160821135,0.382198405759218,-4.30749395179632,"","non"
"ADIPOR1",0.413352459359889,5.64636608093062,2.0809078776442,0.0415452272601996,0.37097874738513,-4.30752455977201,"","non"
"PSMB10",0.347369828740543,5.35079781713499,2.1221769157623,0.0377917368831062,0.357497377422694,-4.30823574279989,"","non"
"RMDN1",-0.329806543313571,6.01616940476406,-2.0836494313758,0.041286209897876,0.369829565808689,-4.30898042108582,"","non"
"TATDN3",0.323153823827434,5.29861337502117,2.07971179946911,0.0416586714469343,0.371057683088858,-4.30902165998695,"","non"
"BRCA2",0.642465715871669,5.27902646270829,2.10066218766021,0.039709982805229,0.364453393288094,-4.30919162130772,"","non"
"SPATA2L",-0.595585345301708,6.61679006809852,-2.03730991683015,0.045857559121316,0.387074899686111,-4.31102321561228,"","non"
"AMMECR1L",0.311746812652436,5.76653712521761,2.04985215946251,0.0445790770357911,0.382198405759218,-4.31323071170406,"","non"
"DMRTA1",-0.532980025171761,4.89942478175959,-2.09862381676272,0.0398960379393142,0.365216053110277,-4.31462776280315,"","non"
"GNPDA1",0.327693119209266,5.77655535868082,2.07533242160948,0.0420763362960936,0.372439885031361,-4.31489401020349,"","non"
"ARHGAP27",-0.352200634493963,5.61567364722639,-2.07102123765909,0.0424910368915796,0.373189614583452,-4.31725762627102,"","non"
"CFAP54",-0.51675536755516,5.11985424286897,-2.11545802768933,0.0383819359524513,0.359304464230416,-4.31731167866931,"","non"
"SAMSN1",-0.508497438688116,5.6574081653473,-2.09051394396792,0.0406437986273877,0.367737105838219,-4.31819729783606,"","non"
"NDN",0.575161948760394,5.55100196603729,2.0761348401256,0.041999538555027,0.372439885031361,-4.31893639948996,"","non"
"ZFAND1",-0.357695850945984,5.27517868764823,-2.09095066130621,0.0406032238672542,0.367737105838219,-4.31980657069259,"","non"
"TNS3",-0.432792781821309,5.29813924400026,-2.12227267025707,0.0377833830945158,0.357497377422694,-4.3224966725862,"","non"
"NOA1",-0.458424020825217,5.29628727710546,-2.09484504639367,0.0402429545958166,0.367190338255143,-4.3228957750542,"","non"
"PARP14",-0.457855312460555,5.44693077387444,-2.09440801441346,0.0402832456197084,0.367190338255143,-4.32433531079628,"","non"
"RAX2",-0.615784100196186,5.56317054073239,-2.07057492913768,0.0425341696547361,0.37319463933969,-4.32533964108336,"","non"
"MKKS",0.297906415929974,5.98177722625152,2.06841959563999,0.0427430025040842,0.374091704501819,-4.32534794928958,"","non"
"PNOC",-0.609226400589647,5.00828683759707,-2.12435712414117,0.0376019299688783,0.357497377422694,-4.32544204630841,"","non"
"CPSF6",0.537508215992776,6.68257652847591,2.03397518812159,0.0462027590710136,0.388083261449854,-4.32624365347406,"","non"
"KPNA4",-0.313422661658889,5.10363244776341,-2.08296230483275,0.0413509965707559,0.370166585908713,-4.3268430808611,"","non"
